season,week,matchup_key,away_team,home_team,spread_pick_side,spread_pick_team,spread_edge_points,favorite_side,ref_key,ref_n,ref_ats_for_our_side,ref_alignment,spread_result,pick_wins,spread_roi
2016,16,CIN@HOU,CIN,HOU,AWAY,CIN,3.415,HOME,carlcheffers,119,0.5378151260504201,aligned,win,True,0.9091
2016,16,NYJ@NE,NYJ,NE,AWAY,NYJ,13.573,HOME,genesteratore,147,0.5510204081632653,strong_aligned,loss,False,-1.0
2016,16,LAC@CLE,LAC,CLE,HOME,CLE,5.059,AWAY,,0,,unknown,win,True,0.9346
2016,16,SF@LAR,SF,LAR,AWAY,SF,1.893,HOME,,0,,unknown,win,True,1.02
2016,16,TEN@JAX,TEN,JAX,HOME,JAX,7.066,AWAY,petermorelli,197,0.5228426395939086,aligned,win,True,0.9524
2016,16,WAS@CHI,WAS,CHI,HOME,CHI,4.877,AWAY,bradallen,30,0.5333333333333333,aligned,loss,False,-1.0
2016,17,ARI@LAR,ARI,LAR,HOME,LAR,4.795,AWAY,,0,,unknown,loss,False,-1.0
2016,17,BAL@CIN,BAL,CIN,HOME,CIN,9.372,AWAY,petermorelli,197,0.5228426395939086,aligned,win,True,1.02
2016,17,CAR@TB,CAR,TB,AWAY,CAR,7.479,HOME,carlcheffers,119,0.5378151260504201,aligned,win,True,1.0
2016,17,CLE@PIT,CLE,PIT,HOME,PIT,3.706,HOME,johnhussey,15,0.6,strong_aligned,loss,False,-1.0
2016,17,HOU@TEN,HOU,TEN,AWAY,HOU,4.255,HOME,billvinovich,103,0.5631067961165048,strong_aligned,loss,False,-1.0
2016,17,KC@LAC,KC,LAC,HOME,LAC,2.778,AWAY,,0,,unknown,loss,False,-1.0
2016,17,NE@MIA,NE,MIA,HOME,MIA,4.811,AWAY,johnparry,133,0.518796992481203,aligned,loss,False,-1.0
2016,17,NYG@WAS,NYG,WAS,AWAY,NYG,8.007,HOME,genesteratore,147,0.5510204081632653,strong_aligned,win,True,1.0
2016,17,LV@DEN,LV,DEN,HOME,DEN,3.098,HOME,,0,,unknown,win,True,0.8772
2016,18,DET@SEA,DET,SEA,AWAY,DET,2.597,HOME,bradallen,30,0.5333333333333333,aligned,loss,False,-1.0
2016,18,MIA@PIT,MIA,PIT,AWAY,MIA,4.206,HOME,craigwrolstad,29,0.5172413793103448,aligned,loss,False,-1.0
2016,19,HOU@NE,HOU,NE,AWAY,HOU,12.422,HOME,petermorelli,197,0.5228426395939086,aligned,loss,False,-1.0
2016,19,SEA@ATL,SEA,ATL,AWAY,SEA,8.618,HOME,genesteratore,147,0.5510204081632653,strong_aligned,loss,False,-1.0
2016,20,GB@ATL,GB,ATL,AWAY,GB,7.409,HOME,billvinovich,103,0.5631067961165048,strong_aligned,loss,False,-1.0
2016,21,NE@ATL,NE,ATL,HOME,ATL,1.642,AWAY,carlcheffers,119,0.5378151260504201,aligned,loss,False,-1.0
2017,1,KC@NE,KC,NE,AWAY,KC,4.157,HOME,billvinovich,118,0.5338983050847458,aligned,win,True,1.03
2017,1,ARI@DET,ARI,DET,HOME,DET,2.238,AWAY,waltanderson,211,0.5355450236966824,aligned,win,True,0.8547
2017,1,IND@LAR,IND,LAR,AWAY,IND,6.53,HOME,,0,,unknown,loss,False,-1.0
2017,1,NYG@DAL,NYG,DAL,AWAY,NYG,2.365,HOME,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,1,PHI@WAS,PHI,WAS,HOME,WAS,2.37,AWAY,bradallen,46,0.5,aligned,loss,False,-1.0
2017,2,ARI@IND,ARI,IND,HOME,IND,8.333,AWAY,carlcheffers,137,0.5255474452554745,aligned,win,True,0.8547
2017,2,DAL@DEN,DAL,DEN,HOME,DEN,3.415,AWAY,bradallen,46,0.5,aligned,win,True,0.9091
2017,2,MIN@PIT,MIN,PIT,AWAY,MIN,5.3,HOME,petermorelli,213,0.5211267605633803,aligned,loss,False,-1.0
2017,2,NYJ@LV,NYJ,LV,AWAY,NYJ,7.591,HOME,,0,,unknown,loss,False,-1.0
2017,2,PHI@KC,PHI,KC,AWAY,PHI,1.661,HOME,terrymcaulay,240,0.5,aligned,loss,False,-1.0
2017,2,SF@SEA,SF,SEA,AWAY,SF,6.606,HOME,billvinovich,118,0.5338983050847458,aligned,win,True,0.9091
2017,2,TEN@JAX,TEN,JAX,HOME,JAX,1.641,AWAY,edhochuli,266,0.5375939849624061,aligned,loss,False,-1.0
2017,2,WAS@LAR,WAS,LAR,AWAY,WAS,5.221,HOME,,0,,unknown,win,True,0.9434
2017,3,LAR@SF,LAR,SF,HOME,SF,6.093,AWAY,,0,,unknown,win,True,0.8547
2017,3,BAL@JAX,BAL,JAX,HOME,JAX,2.645,AWAY,petermorelli,213,0.5211267605633803,aligned,win,True,1.0
2017,3,CIN@GB,CIN,GB,AWAY,CIN,4.569,HOME,genesteratore,163,0.5521472392638036,strong_aligned,win,True,0.9615
2017,3,DEN@BUF,DEN,BUF,HOME,BUF,4.416,AWAY,carlcheffers,137,0.5255474452554745,aligned,win,True,0.9259
2017,3,HOU@NE,HOU,NE,AWAY,HOU,6.848,HOME,johnparry,148,0.5,aligned,win,True,0.9091
2017,3,KC@LAC,KC,LAC,HOME,LAC,2.262,AWAY,waltanderson,211,0.5355450236966824,aligned,loss,False,-1.0
2017,3,MIA@NYJ,MIA,NYJ,HOME,NYJ,4.388,AWAY,terrymcaulay,240,0.5,aligned,win,True,0.9346
2017,3,NO@CAR,NO,CAR,AWAY,NO,4.726,HOME,billvinovich,118,0.5338983050847458,aligned,win,True,1.0
2017,3,LV@WAS,LV,WAS,HOME,WAS,5.328,AWAY,,0,,unknown,win,True,0.9346
2017,3,TB@MIN,TB,MIN,HOME,MIN,3.39,AWAY,,0,,unknown,win,True,0.9091
2017,4,BUF@ATL,BUF,ATL,AWAY,BUF,3.244,HOME,terrymcaulay,240,0.5,aligned,win,True,0.9524
2017,4,IND@SEA,IND,SEA,AWAY,IND,9.513,HOME,bradallen,46,0.5,aligned,loss,False,-1.0
2017,4,JAX@NYJ,JAX,NYJ,HOME,NYJ,2.84,AWAY,genesteratore,163,0.5521472392638036,strong_aligned,win,True,0.9091
2017,4,LAR@DAL,LAR,DAL,HOME,DAL,3.046,HOME,,0,,unknown,loss,False,-1.0
2017,4,NO@MIA,NO,MIA,HOME,MIA,4.252,AWAY,edhochuli,266,0.5375939849624061,aligned,loss,False,-1.0
2017,4,PHI@LAC,PHI,LAC,AWAY,PHI,1.918,HOME,carlcheffers,137,0.5255474452554745,aligned,win,True,0.9524
2017,4,PIT@BAL,PIT,BAL,HOME,BAL,4.668,AWAY,waltanderson,211,0.5355450236966824,aligned,loss,False,-1.0
2017,5,BAL@LV,BAL,LV,AWAY,BAL,2.086,HOME,,0,,unknown,win,True,0.9524
2017,5,JAX@PIT,JAX,PIT,AWAY,JAX,2.28,HOME,bradallen,46,0.5,aligned,win,True,0.813
2017,5,NYJ@CLE,NYJ,CLE,HOME,CLE,4.272,AWAY,waltanderson,211,0.5355450236966824,aligned,loss,False,-1.0
2017,5,SEA@LAR,SEA,LAR,AWAY,SEA,5.992,HOME,,0,,unknown,win,True,1.02
2017,6,PHI@CAR,PHI,CAR,AWAY,PHI,3.231,HOME,petermorelli,213,0.5211267605633803,aligned,win,True,0.885
2017,6,CLE@HOU,CLE,HOU,AWAY,CLE,2.894,HOME,bradallen,46,0.5,aligned,loss,False,-1.0
2017,6,LAR@JAX,LAR,JAX,HOME,JAX,4.159,HOME,,0,,unknown,loss,False,-1.0
2017,6,NYG@DEN,NYG,DEN,AWAY,NYG,11.464,HOME,billvinovich,118,0.5338983050847458,aligned,win,True,0.885
2017,6,PIT@KC,PIT,KC,AWAY,PIT,1.663,HOME,carlcheffers,137,0.5255474452554745,aligned,win,True,0.813
2017,6,SF@WAS,SF,WAS,AWAY,SF,6.842,HOME,johnparry,148,0.5,aligned,win,True,0.8403
2017,6,TB@ARI,TB,ARI,HOME,ARI,6.416,AWAY,tonysteratore,0,,unknown,win,True,1.04
2017,6,IND@TEN,IND,TEN,AWAY,IND,5.485,HOME,waltanderson,211,0.5355450236966824,aligned,loss,False,-1.0
2017,7,KC@LV,KC,LV,HOME,LV,3.244,AWAY,,0,,unknown,win,True,0.9615
2017,7,ARI@LAR,ARI,LAR,AWAY,ARI,6.713,HOME,,0,,unknown,loss,False,-1.0
2017,7,BAL@MIN,BAL,MIN,AWAY,BAL,3.31,HOME,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,7,CAR@CHI,CAR,CHI,HOME,CHI,2.017,AWAY,waltanderson,211,0.5355450236966824,aligned,win,True,1.03
2017,7,NYJ@MIA,NYJ,MIA,HOME,MIA,2.124,HOME,waltcoleman,250,0.532,aligned,push,False,0.0
2017,7,TEN@CLE,TEN,CLE,HOME,CLE,3.714,AWAY,terrymcaulay,240,0.5,aligned,win,True,0.9524
2017,8,CHI@NO,CHI,NO,AWAY,CHI,1.77,HOME,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,8,DAL@WAS,DAL,WAS,HOME,WAS,3.115,AWAY,waltanderson,211,0.5355450236966824,aligned,loss,False,-1.0
2017,9,CIN@JAX,CIN,JAX,AWAY,CIN,5.847,HOME,bradallen,46,0.5,aligned,loss,False,-1.0
2017,9,DEN@PHI,DEN,PHI,AWAY,DEN,4.131,HOME,genesteratore,163,0.5521472392638036,strong_aligned,loss,False,-1.0
2017,9,IND@HOU,IND,HOU,AWAY,IND,5.686,HOME,johnparry,148,0.5,aligned,win,True,1.0
2017,9,LAR@NYG,LAR,NYG,HOME,NYG,11.984,AWAY,,0,,unknown,loss,False,-1.0
2017,9,LV@MIA,LV,MIA,HOME,MIA,3.705,AWAY,,0,,unknown,push,False,0.0
2017,9,TB@NO,TB,NO,AWAY,TB,3.931,HOME,billvinovich,118,0.5338983050847458,aligned,loss,False,-1.0
2017,10,SEA@ARI,SEA,ARI,HOME,ARI,7.74,AWAY,waltanderson,211,0.5355450236966824,aligned,push,False,0.0
2017,10,CLE@DET,CLE,DET,AWAY,CLE,5.782,HOME,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,10,HOU@LAR,HOU,LAR,AWAY,HOU,13.327,HOME,,0,,unknown,loss,False,-1.0
2017,10,MIN@WAS,MIN,WAS,HOME,WAS,2.052,AWAY,billvinovich,118,0.5338983050847458,aligned,loss,False,-1.0
2017,10,NO@BUF,NO,BUF,HOME,BUF,3.069,AWAY,terrymcaulay,240,0.5,aligned,loss,False,-1.0
2017,10,NYJ@TB,NYJ,TB,HOME,TB,4.827,HOME,bradallen,46,0.5,aligned,win,True,0.8547
2017,10,MIA@CAR,MIA,CAR,AWAY,MIA,5.459,HOME,genesteratore,163,0.5521472392638036,strong_aligned,loss,False,-1.0
2017,11,ARI@HOU,ARI,HOU,AWAY,ARI,2.875,HOME,edhochuli,266,0.5375939849624061,aligned,loss,False,-1.0
2017,11,BUF@LAC,BUF,LAC,AWAY,BUF,5.461,HOME,johnparry,148,0.5,aligned,loss,False,-1.0
2017,11,DET@CHI,DET,CHI,HOME,CHI,2.698,AWAY,genesteratore,163,0.5521472392638036,strong_aligned,push,False,0.0
2017,11,JAX@CLE,JAX,CLE,HOME,CLE,7.094,AWAY,petermorelli,213,0.5211267605633803,aligned,loss,False,-1.0
2017,11,KC@NYG,KC,NYG,HOME,NYG,10.334,AWAY,bradallen,46,0.5,aligned,win,True,0.8403
2017,11,LAR@MIN,LAR,MIN,HOME,MIN,6.149,HOME,,0,,unknown,win,True,0.9346
2017,11,NE@LV,NE,LV,HOME,LV,5.411,AWAY,,0,,unknown,loss,False,-1.0
2017,11,PHI@DAL,PHI,DAL,HOME,DAL,8.275,AWAY,billvinovich,118,0.5338983050847458,aligned,loss,False,-1.0
2017,12,NYG@WAS,NYG,WAS,AWAY,NYG,5.262,HOME,terrymcaulay,240,0.5,aligned,loss,False,-1.0
2017,12,BUF@KC,BUF,KC,AWAY,BUF,4.219,HOME,billvinovich,118,0.5338983050847458,aligned,win,True,0.8696
2017,12,CAR@NYJ,CAR,NYJ,HOME,NYJ,3.866,AWAY,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,12,DEN@LV,DEN,LV,AWAY,DEN,2.085,HOME,,0,,unknown,loss,False,-1.0
2017,12,GB@PIT,GB,PIT,AWAY,GB,11.033,HOME,edhochuli,266,0.5375939849624061,aligned,win,True,0.9615
2017,12,NO@LAR,NO,LAR,AWAY,NO,5.365,HOME,,0,,unknown,loss,False,-1.0
2017,12,SEA@SF,SEA,SF,HOME,SF,4.076,AWAY,petermorelli,213,0.5211267605633803,aligned,loss,False,-1.0
2017,12,HOU@BAL,HOU,BAL,AWAY,HOU,3.297,HOME,bradallen,46,0.5,aligned,win,True,0.9709
2017,13,DET@BAL,DET,BAL,HOME,BAL,1.59,HOME,jeromeboger,163,0.50920245398773,aligned,win,True,0.9615
2017,13,IND@JAX,IND,JAX,AWAY,IND,9.866,HOME,billvinovich,118,0.5338983050847458,aligned,loss,False,-1.0
2017,13,LAR@ARI,LAR,ARI,HOME,ARI,15.159,AWAY,,0,,unknown,loss,False,-1.0
2017,13,NE@BUF,NE,BUF,HOME,BUF,5.412,AWAY,genesteratore,163,0.5521472392638036,strong_aligned,loss,False,-1.0
2017,13,NYG@LV,NYG,LV,AWAY,NYG,8.069,HOME,,0,,unknown,win,True,0.9346
2017,13,PIT@CIN,PIT,CIN,HOME,CIN,5.16,AWAY,waltanderson,211,0.5355450236966824,aligned,win,True,0.9259
2017,14,DAL@NYG,DAL,NYG,HOME,NYG,4.398,AWAY,waltanderson,211,0.5355450236966824,aligned,loss,False,-1.0
2017,14,DET@TB,DET,TB,HOME,TB,2.396,AWAY,,0,,unknown,loss,False,-1.0
2017,14,IND@BUF,IND,BUF,AWAY,IND,2.596,HOME,bradallen,46,0.5,aligned,loss,False,-1.0
2017,14,MIN@CAR,MIN,CAR,HOME,CAR,2.95,AWAY,terrymcaulay,240,0.5,aligned,win,True,0.9259
2017,14,PHI@LAR,PHI,LAR,AWAY,PHI,2.862,AWAY,,0,,unknown,win,True,0.9259
2017,14,SEA@JAX,SEA,JAX,AWAY,SEA,3.837,HOME,genesteratore,163,0.5521472392638036,strong_aligned,loss,False,-1.0
2017,14,SF@HOU,SF,HOU,HOME,HOU,3.276,HOME,johnhussey,31,0.5483870967741935,aligned,loss,False,-1.0
2017,14,NE@MIA,NE,MIA,HOME,MIA,7.098,AWAY,petermorelli,213,0.5211267605633803,aligned,win,True,0.9434
2017,15,DEN@IND,DEN,IND,HOME,IND,5.033,AWAY,terrymcaulay,240,0.5,aligned,loss,False,-1.0
2017,15,ARI@WAS,ARI,WAS,AWAY,ARI,3.479,HOME,petermorelli,213,0.5211267605633803,aligned,loss,False,-1.0
2017,15,DAL@LV,DAL,LV,HOME,LV,3.308,AWAY,,0,,unknown,push,False,0.0
2017,15,HOU@JAX,HOU,JAX,AWAY,HOU,8.658,HOME,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,15,LAR@SEA,LAR,SEA,HOME,SEA,8.928,AWAY,,0,,unknown,loss,False,-1.0
2017,15,PHI@NYG,PHI,NYG,HOME,NYG,8.154,AWAY,bradallen,46,0.5,aligned,win,True,0.8403
2017,15,TEN@SF,TEN,SF,AWAY,TEN,3.952,HOME,johnparry,148,0.5,aligned,win,True,0.885
2017,16,MIN@GB,MIN,GB,HOME,GB,10.755,AWAY,carlcheffers,137,0.5255474452554745,aligned,loss,False,-1.0
2017,16,ATL@NO,ATL,NO,AWAY,ATL,5.284,HOME,petermorelli,213,0.5211267605633803,aligned,loss,False,-1.0
2017,16,CLE@CHI,CLE,CHI,AWAY,CLE,3.084,HOME,terrymcaulay,240,0.5,aligned,loss,False,-1.0
2017,16,DEN@WAS,DEN,WAS,AWAY,DEN,1.778,HOME,edhochuli,266,0.5375939849624061,aligned,loss,False,-1.0
2017,16,DET@CIN,DET,CIN,HOME,CIN,6.588,AWAY,genesteratore,163,0.5521472392638036,strong_aligned,win,True,0.9434
2017,16,LAR@TEN,LAR,TEN,HOME,TEN,12.006,AWAY,,0,,unknown,win,True,0.9524
2017,16,MIA@KC,MIA,KC,AWAY,MIA,5.914,HOME,bradallen,46,0.5,aligned,loss,False,-1.0
2017,16,LV@PHI,LV,PHI,AWAY,LV,6.529,HOME,,0,,unknown,win,True,0.9346
2017,16,PIT@HOU,PIT,HOU,HOME,HOU,6.97,AWAY,billvinovich,118,0.5338983050847458,aligned,loss,False,-1.0
2017,17,CLE@PIT,CLE,PIT,HOME,PIT,2.575,HOME,jeromeboger,163,0.50920245398773,aligned,loss,False,-1.0
2017,17,DAL@PHI,DAL,PHI,HOME,PHI,5.266,AWAY,johnparry,148,0.5,aligned,loss,False,-1.0
2017,17,GB@DET,GB,DET,AWAY,GB,7.466,HOME,petermorelli,213,0.5211267605633803,aligned,loss,False,-1.0
2017,17,HOU@IND,HOU,IND,AWAY,HOU,1.781,HOME,genesteratore,163,0.5521472392638036,strong_aligned,loss,False,-1.0
2017,17,NO@TB,NO,TB,HOME,TB,6.969,AWAY,waltanderson,211,0.5355450236966824,aligned,win,True,0.9259
2017,17,NYJ@NE,NYJ,NE,AWAY,NYJ,7.151,HOME,bradallen,46,0.5,aligned,loss,False,-1.0
2017,17,LV@LAC,LV,LAC,AWAY,LV,5.96,HOME,,0,,unknown,loss,False,-1.0
2017,17,SF@LAR,SF,LAR,HOME,LAR,7.445,AWAY,,0,,unknown,loss,False,-1.0
2017,18,ATL@LAR,ATL,LAR,AWAY,ATL,11.152,HOME,,0,,unknown,win,True,0.885
2017,19,ATL@PHI,ATL,PHI,HOME,PHI,3.721,AWAY,billvinovich,118,0.5338983050847458,aligned,win,True,0.9709
2017,19,JAX@PIT,JAX,PIT,AWAY,JAX,1.78,HOME,bradallen,46,0.5,aligned,win,True,0.8547
2017,19,NO@MIN,NO,MIN,AWAY,NO,3.157,HOME,genesteratore,163,0.5521472392638036,strong_aligned,win,True,0.9804
2017,20,MIN@PHI,MIN,PHI,HOME,PHI,5.699,AWAY,edhochuli,266,0.5375939849624061,aligned,win,True,0.8696
2018,1,ATL@PHI,ATL,PHI,HOME,PHI,3.369,HOME,johnhussey,45,0.5333333333333333,aligned,win,True,1.01
2018,1,BUF@BAL,BUF,BAL,AWAY,BUF,1.752,HOME,shawnhochuli,0,,unknown,loss,False,-1.0
2018,1,CHI@GB,CHI,GB,AWAY,CHI,4.685,HOME,carlcheffers,152,0.513157894736842,aligned,win,True,0.9091
2018,1,CIN@IND,CIN,IND,HOME,IND,1.901,AWAY,petermorelli,227,0.5066079295154184,aligned,loss,False,-1.0
2018,1,JAX@NYG,JAX,NYG,AWAY,JAX,1.972,AWAY,craigwrolstad,60,0.5,aligned,win,True,0.8547
2018,1,TB@NO,TB,NO,AWAY,TB,4.717,HOME,johnparry,162,0.5061728395061729,aligned,win,True,0.9259
2018,1,TEN@MIA,TEN,MIA,HOME,MIA,2.038,AWAY,jeromeboger,178,0.5112359550561798,aligned,win,True,0.9709
2018,1,LAR@LV,LAR,LV,HOME,LV,4.264,AWAY,,0,,unknown,loss,False,-1.0
2018,1,NYJ@DET,NYJ,DET,AWAY,NYJ,2.82,HOME,billvinovich,133,0.5263157894736843,aligned,win,True,1.03
2018,2,BAL@CIN,BAL,CIN,AWAY,BAL,2.519,HOME,waltanderson,226,0.5221238938053097,aligned,loss,False,-1.0
2018,2,ARI@LAR,ARI,LAR,AWAY,ARI,7.244,HOME,,0,,unknown,loss,False,-1.0
2018,2,CAR@ATL,CAR,ATL,AWAY,CAR,3.637,HOME,billvinovich,133,0.5263157894736843,aligned,loss,False,-1.0
2018,2,DET@SF,DET,SF,AWAY,DET,5.684,HOME,shawnhochuli,0,,unknown,win,True,0.9009
2018,2,HOU@TEN,HOU,TEN,HOME,TEN,5.619,AWAY,petermorelli,227,0.5066079295154184,aligned,win,True,0.8772
2018,2,KC@PIT,KC,PIT,AWAY,KC,2.171,HOME,jeromeboger,178,0.5112359550561798,aligned,win,True,0.9259
2018,2,LAC@BUF,LAC,BUF,HOME,BUF,5.591,AWAY,claymartin,0,,unknown,loss,False,-1.0
2018,2,NE@JAX,NE,JAX,HOME,JAX,3.988,AWAY,carlcheffers,152,0.513157894736842,aligned,win,True,1.0
2018,2,LV@DEN,LV,DEN,AWAY,LV,4.424,HOME,,0,,unknown,win,True,0.9615
2018,3,NYJ@CLE,NYJ,CLE,AWAY,NYJ,3.24,HOME,jeromeboger,178,0.5112359550561798,aligned,loss,False,-1.0
2018,3,BUF@MIN,BUF,MIN,AWAY,BUF,9.865,HOME,alexkemp,0,,unknown,win,True,0.9259
2018,3,CHI@ARI,CHI,ARI,HOME,ARI,7.132,AWAY,billvinovich,133,0.5263157894736843,aligned,win,True,0.9009
2018,3,GB@WAS,GB,WAS,HOME,WAS,5.128,AWAY,craigwrolstad,60,0.5,aligned,win,True,0.9901
2018,3,LAC@LAR,LAC,LAR,AWAY,LAC,5.125,HOME,,0,,unknown,loss,False,-1.0
2018,3,TEN@JAX,TEN,JAX,AWAY,TEN,4.049,HOME,shawnsmith,0,,unknown,win,True,0.9009
2018,3,PIT@TB,PIT,TB,AWAY,PIT,2.143,HOME,petermorelli,227,0.5066079295154184,aligned,win,True,1.01
2018,4,MIN@LAR,MIN,LAR,AWAY,MIN,5.875,HOME,,0,,unknown,win,True,0.8621
2018,4,BUF@GB,BUF,GB,AWAY,BUF,5.804,HOME,billvinovich,133,0.5263157894736843,aligned,loss,False,-1.0
2018,4,CLE@LV,CLE,LV,HOME,LV,2.057,HOME,,0,,unknown,win,True,0.9009
2018,4,KC@DEN,KC,DEN,HOME,DEN,1.798,AWAY,craigwrolstad,60,0.5,aligned,loss,False,-1.0
2018,5,IND@NE,IND,NE,AWAY,IND,2.637,HOME,shawnhochuli,0,,unknown,loss,False,-1.0
2018,5,DAL@HOU,DAL,HOU,AWAY,DAL,2.597,HOME,billvinovich,133,0.5263157894736843,aligned,win,True,0.8772
2018,5,DEN@NYJ,DEN,NYJ,HOME,NYJ,3.67,AWAY,petermorelli,227,0.5066079295154184,aligned,win,True,0.9091
2018,5,GB@DET,GB,DET,HOME,DET,2.742,HOME,johnhussey,45,0.5333333333333333,aligned,win,True,0.8547
2018,5,LAR@SEA,LAR,SEA,HOME,SEA,7.441,AWAY,,0,,unknown,win,True,0.885
2018,5,MIA@CIN,MIA,CIN,AWAY,MIA,3.822,HOME,craigwrolstad,60,0.5,aligned,loss,False,-1.0
2018,5,TEN@BUF,TEN,BUF,HOME,BUF,6.966,AWAY,tonycorrente,270,0.5074074074074074,aligned,win,True,1.01
2018,6,PHI@NYG,PHI,NYG,AWAY,PHI,3.094,AWAY,rontorbert,47,0.6170212765957447,strong_aligned,win,True,0.9009
2018,6,ARI@MIN,ARI,MIN,AWAY,ARI,3.359,HOME,jeromeboger,178,0.5112359550561798,aligned,push,False,0.0
2018,6,BAL@TEN,BAL,TEN,HOME,TEN,1.807,AWAY,carlcheffers,152,0.513157894736842,aligned,loss,False,-1.0
2018,6,BUF@HOU,BUF,HOU,AWAY,BUF,7.525,HOME,craigwrolstad,60,0.5,aligned,win,True,0.8403
2018,6,CHI@MIA,CHI,MIA,HOME,MIA,8.711,AWAY,waltanderson,226,0.5221238938053097,aligned,win,True,0.813
2018,6,JAX@DAL,JAX,DAL,HOME,DAL,2.063,AWAY,tonycorrente,270,0.5074074074074074,aligned,win,True,1.06
2018,6,LAR@DEN,LAR,DEN,HOME,DEN,4.321,AWAY,,0,,unknown,win,True,0.9259
2018,6,SEA@LV,SEA,LV,HOME,LV,3.345,AWAY,,0,,unknown,loss,False,-1.0
2018,6,SF@GB,SF,GB,AWAY,SF,7.004,HOME,johnparry,162,0.5061728395061729,aligned,win,True,0.9259
2018,7,DEN@ARI,DEN,ARI,HOME,ARI,3.431,AWAY,alexkemp,0,,unknown,loss,False,-1.0
2018,7,DET@MIA,DET,MIA,HOME,MIA,2.685,AWAY,jeromeboger,178,0.5112359550561798,aligned,loss,False,-1.0
2018,7,HOU@JAX,HOU,JAX,HOME,JAX,2.047,HOME,rontorbert,47,0.6170212765957447,strong_aligned,loss,False,-1.0
2018,7,LAR@SF,LAR,SF,HOME,SF,6.438,AWAY,,0,,unknown,loss,False,-1.0
2018,8,MIA@HOU,MIA,HOU,AWAY,MIA,4.597,HOME,shawnsmith,0,,unknown,loss,False,-1.0
2018,8,BAL@CAR,BAL,CAR,HOME,CAR,3.703,AWAY,petermorelli,227,0.5066079295154184,aligned,win,True,1.02
2018,8,DEN@KC,DEN,KC,AWAY,DEN,2.798,HOME,shawnhochuli,0,,unknown,win,True,0.9804
2018,8,GB@LAR,GB,LAR,AWAY,GB,1.91,HOME,,0,,unknown,win,True,0.9524
2018,8,IND@LV,IND,LV,HOME,LV,6.932,AWAY,,0,,unknown,loss,False,-1.0
2018,8,NO@MIN,NO,MIN,HOME,MIN,5.453,AWAY,craigwrolstad,60,0.5,aligned,loss,False,-1.0
2018,8,TB@CIN,TB,CIN,AWAY,TB,1.7,HOME,alexkemp,0,,unknown,win,True,0.9709
2018,8,NE@BUF,NE,BUF,HOME,BUF,10.459,AWAY,jeromeboger,178,0.5112359550561798,aligned,loss,False,-1.0
2018,9,LV@SF,LV,SF,HOME,SF,3.695,AWAY,,0,,unknown,win,True,0.9259
2018,9,CHI@BUF,CHI,BUF,HOME,BUF,11.639,AWAY,shawnsmith,0,,unknown,loss,False,-1.0
2018,9,LAR@NO,LAR,NO,HOME,NO,3.982,AWAY,,0,,unknown,win,True,0.9259
2018,10,ARI@KC,ARI,KC,AWAY,ARI,11.201,HOME,carlcheffers,152,0.513157894736842,aligned,win,True,0.9434
2018,10,ATL@CLE,ATL,CLE,HOME,CLE,2.704,AWAY,petermorelli,227,0.5066079295154184,aligned,win,True,0.9259
2018,10,DAL@PHI,DAL,PHI,AWAY,DAL,2.426,HOME,johnparry,162,0.5061728395061729,aligned,win,True,0.9259
2018,10,DET@CHI,DET,CHI,AWAY,DET,7.003,HOME,alexkemp,0,,unknown,loss,False,-1.0
2018,10,JAX@IND,JAX,IND,AWAY,JAX,6.892,HOME,jeromeboger,178,0.5112359550561798,aligned,push,False,0.0
2018,10,LAC@LV,LAC,LV,HOME,LV,9.119,AWAY,,0,,unknown,loss,False,-1.0
2018,10,MIA@GB,MIA,GB,AWAY,MIA,10.376,HOME,claymartin,0,,unknown,loss,False,-1.0
2018,10,NE@TEN,NE,TEN,HOME,TEN,4.011,AWAY,billvinovich,133,0.5263157894736843,aligned,win,True,0.8929
2018,10,NO@CIN,NO,CIN,HOME,CIN,4.005,AWAY,tonycorrente,270,0.5074074074074074,aligned,loss,False,-1.0
2018,10,SEA@LAR,SEA,LAR,AWAY,SEA,5.912,HOME,,0,,unknown,win,True,0.8772
2018,11,CAR@DET,CAR,DET,HOME,DET,5.478,AWAY,claymartin,0,,unknown,win,True,0.8696
2018,11,HOU@WAS,HOU,WAS,HOME,WAS,5.348,AWAY,alexkemp,0,,unknown,win,True,1.02
2018,11,MIN@CHI,MIN,CHI,AWAY,MIN,4.277,HOME,johnperry,0,,unknown,loss,False,-1.0
2018,11,LV@ARI,LV,ARI,AWAY,LV,3.013,HOME,,0,,unknown,win,True,0.9259
2018,11,PHI@NO,PHI,NO,AWAY,PHI,6.391,HOME,carlcheffers,152,0.513157894736842,aligned,loss,False,-1.0
2018,11,PIT@JAX,PIT,JAX,HOME,JAX,7.434,AWAY,waltanderson,226,0.5221238938053097,aligned,push,False,0.0
2018,11,TB@NYG,TB,NYG,AWAY,TB,2.908,HOME,shawnsmith,0,,unknown,push,False,0.0
2018,12,ARI@LAC,ARI,LAC,AWAY,ARI,8.09,HOME,alexkemp,0,,unknown,loss,False,-1.0
